pim,team,assists,plus_minus,points,league,games_played,year,age,goals
41,Nepean Raiders,35,0,56,ON-Jr.A,49,1983-84,17,21
0,Nepean Raiders,41,0,71,ON-Jr.A,50,1984-85,18,30
52,St. Lawrence University,16,0,25,ECAC,31,1985-86,19,9
59,St. Lawrence University,24,0,32,ECAC,32,1986-87,20,8
38,St. Lawrence University,24,0,50,ECAC,34,1987-88,21,26
16,St. Lawrence University,16,0,27,ECAC,13,1988-89,22,11
47,Halifax Citadels,43,0,60,AHL,74,1989-90,23,17
85,Halifax Citadels,22,0,36,AHL,50,1990-91,24,14
12,Halifax Citadels,0,0,5,AHL,9,1991-92,25,5
80,Chicago Wolves,34,-1,45,IHL,53,1997-98,31,11
22,HIFK Helsinki,5,0,6,Finland,11,1998-99,32,1
