bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,saves
0,Swe-Jr.,29,MIF Redhawks Malmo Jr.,1751,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2002-03,0,0,0,0
0,Swe-Jr.,22,MIF Redhawks Malmo Jr.,1261,19,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2003-04,0,0,0,0
0,Sweden,5,MIF Redhawks Malmo,252,19,0,0,0,14,0,0,0,0,0,0,0,0,0,0,2003-04,0,3.33,0,0
0,Sweden-2,16,Morrums GoIS IK,885,20,0,0,0,48,0,0,0,2,0,0,0,0,0,0,2004-05,0,3.25,0,0
0,Sweden,4,IF Malmo Redhawks,196,20,0,0,0,10,0,0,0,0,0,0,0,0,0,0,2004-05,0,3.06,0,0
0,Sweden-2,38,2 Teams,428,21,0,0,0,23,0,0,0,0,0,0,0,0,0,0,2005-06,0,3.22,10,0
0,Sweden-2,9,Nybro Vikings IF,428,21,0,0,0,23,0,0,0,0,0,0,0,0,0,0,2005-06,0,3.22,10,0
0,Sweden-2,29,IF Malmo Redhawks,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005-06,0,0,0,0
0,Sweden-2,37,Rogle BK Angelholm,0,22,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2006-07,0,0,4,0
0,Sweden-2,35,Rogle BK Angelholm,0,23,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2007-08,0,0,4,0
0,Sweden,15,Rogle BK Angelholm,782,24,0,0,2,45,0,0,0,0,0,2,0,0,0,0,2008-09,0,3.45,0,0
0,Sweden-2,1,Vaxjo Lakers HC,0,24,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2008-09,0,0,0,0
0,Sweden,33,Rogle BK Angelholm,1949,25,0,0,1,98,0,0,0,1,0,1,0,0,0,0,2009-10,0,3.02,4,0
0,Sweden,23,Farjestads BK Karlstad,1268,26,0,0,2,46,0,0,0,2,0,2,0,0,0,0,2010-11,0,2.18,2,0
0,Sweden,45,Farjestads BK Karlstad,2590,27,0,0,0,88,0,0,0,5,0,0,0,0,0,0,2011-12,0,2.04,2,0
0,AHL,39,Texas Stars,2146,28,13,0,1,85,0,0,3,4,19,1,0,0,0,.907,2012-13,916,2.38,2,831
0,AHL,0,Texas Stars,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-14,0,0,0,0
0,SHL,0,V\xc3\x83\xc2\xa4xj\xc3\x83\xc2\xb6 Lakers HC,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-15,0,0,0,0
0,Champions HL,0,V\xc3\x83\xc2\xa4xj\xc3\x83\xc2\xb6 Lakers HC,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-15,0,0,0,0
