year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1979-80,17,4,16,2,0,Sweden-2,24,Lulea HF,6
1979-80,17,1,6,1,0,EJC-A,5,Sweden,2
1980-81,18,4,30,3,0,Sweden,34,Vastra Frolunda HC Goteborg,7
1980-81,18,0,2,0,0,WJC-A,5,Sweden,0
1981-82,19,5,16,5,0,Sweden,34,Brynas IF Gavle,10
1981-82,19,2,0,1,0,WJC-A,7,Sweden,3
1982-83,20,8,32,5,0,Sweden,36,Brynas IF Gavle,13
1983-84,21,10,44,15,0,Sweden,32,Brynas IF Gavle,25
1984-85,22,3,30,9,0,Sweden,33,Lulea HF,12
1985-86,23,9,48,15,0,Sweden,35,Lulea HF,24
1985-86,23,3,10,2,0,WEC-A,8,Sweden,5
1986-87,24,7,46,8,0,Sweden,32,Lulea HF,15
1986-87,24,1,16,2,0,WEC-A,9,Sweden,3
1991-92,29,11,72,6,0,Sweden,36,Vasteras IK,17
1992-93,30,11,52,4,0,Sweden,24,Vasteras IK,15
1993-94,31,5,62,9,0,Sweden,35,Djurgardens IF Stockholm,14
1994-95,32,7,50,11,0,Sweden,34,Djurgardens IF Stockholm,18
1994-95,32,1,4,1,0,WC-A,6,Sweden,2
1995-96,33,16,58,13,0,Finland,43,Lukko Rauma,29
1996-97,34,9,59,17,0,Swiss,41,Zurcher SC,26
1997-98,35,3,10,5,0,Sweden,11,Djurgardens IF Stockholm,8
1997-98,35,1,6,0,0,EuroHL,5,Djurgardens IF Stockholm,1
1998-99,36,8,4,5,0,Alpenliga,19,Klagenfurter AC,13
1998-99,36,2,20,9,0,Austria,22,Klagenfurter AC,11
1999-00,37,7,14,10,0,Sweden-2,37,Hammarby IF Stockholm,17
2000-01,38,4,16,6,0,Britain,29,Nottingham Panthers,10
