bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,saves
0,MJHL,17,Winnipeg Canadians,1010,18,4,0,0,65,0,0,2,0,10,0,0,0,0,0,1947-48,0,3.86,0,0
0,QJHL,30,2 Teams,1800,19,13,0,0,96,0,0,1,2,15,0,0,0,0,0,1948-49,0,3.20,0,0
0,QJHL,28,St-Hyacinthe Flyers,1680,19,12,0,0,85,0,0,1,1,14,0,0,0,0,0,1948-49,0,3.04,0,0
0,QJHL,2,Montreal Nationale,120,19,1,0,0,11,0,0,0,1,1,0,0,0,0,0,1948-49,0,5.50,0,0
0,QSHL,37,Quebec Aces,2250,20,14,0,0,109,0,0,2,2,21,0,0,0,0,0,1949-50,0,2.91,0,0
0,AHL,19,New Haven Eagles,1160,21,16,0,0,105,0,0,0,1,3,0,0,0,0,0,1950-51,0,5.43,0,0
0,USHL,4,Kansas City Royals,240,21,2,0,0,15,0,0,0,1,2,0,0,0,0,0,1950-51,0,3.75,0,0
0,PCHL,28,Portland Eagles,1680,21,10,0,0,95,0,0,3,0,15,0,0,0,0,0,1950-51,0,3.39,0,0
0,QMHL,60,Shawinigan Cataractes,3680,22,34,0,0,200,0,0,7,5,19,0,0,0,0,0,1951-52,0,3.26,0,0
0,QMHL,4,Quebec Aces,240,23,3,0,0,22,0,0,0,0,1,0,0,0,0,0,1952-53,0,5.50,0,0
0,MMHL,67,Charlottetown Islanders,4038,23,26,0,0,200,0,0,4,6,37,0,0,0,0,0,1952-53,0,2.97,0,0
0,NOHA,32,Sudbury Wolves,1920,24,13,0,0,120,0,0,1,2,18,0,0,0,0,0,1953-54,0,3.75,0,0
0,NOHA,60,Sault Ste. Marie Indians,3600,25,27,0,0,190,0,0,6,5,27,0,0,0,0,0,1954-55,0,3.17,0,0
0,NOHA,60,Sault Ste. Marie Indians,3600,26,29,0,0,207,0,0,5,3,26,0,0,0,0,0,1955-56,0,3.45,0,0
0,QHL,3,Quebec Aces,180,26,1,0,0,8,0,0,0,1,2,0,0,0,0,0,1955-56,0,2.67,0,0
0,QHL,65,Quebec Aces,3988,27,20,0,0,165,0,0,7,5,38,0,0,0,0,0,1956-57,0,2.48,0,0
0,QHL,26,2 Teams,1560,28,16,0,0,104,0,0,1,0,9,0,0,0,0,0,1957-58,0,4.00,0,0
0,AHL,19,2 Teams,1173,28,12,0,0,75,0,0,3,1,4,0,0,0,0,0,1957-58,0,3.84,0,0
0,AHL,14,Springfield Indians,873,28,9,0,0,56,0,0,3,1,2,0,0,0,0,0,1957-58,0,3.85,0,0
0,QHL,25,Quebec Aces,1500,28,15,0,0,97,0,0,1,0,9,0,0,0,0,0,1957-58,0,3.88,0,0
0,AHL,5,Buffalo Bisons,300,28,3,0,0,19,0,0,0,0,2,0,0,0,0,0,1957-58,0,3.80,0,0
0,QHL,1,Chicoutimi Sagueneens,60,28,1,0,0,7,0,0,0,0,0,0,0,0,0,0,1957-58,0,7.00,0,0
0,QHL,62,Quebec Aces,3809,29,33,0,0,232,0,0,8,1,21,0,0,0,0,0,1958-59,0,3.65,0,0
0,AHL,61,Quebec Aces,3660,30,42,0,0,273,0,0,2,2,16,0,0,0,0,0,1959-60,0,4.48,0,0
0,AHL,32,Hershey Bears,1894,31,16,0,0,90,0,0,1,2,14,0,0,0,0,0,1960-61,0,2.85,0,0
0,EPHL,2,Sudbury Wolves,120,31,0,0,0,7,0,0,0,0,2,0,0,0,0,0,1960-61,0,3.50,0,0
0,WHL,58,Seattle Totems,3540,32,23,0,0,182,0,0,5,3,30,0,0,0,0,0,1961-62,0,3.08,0,0
0,WHL,70,Seattle Totems,4200,33,33,0,0,232,0,0,2,0,35,0,0,0,0,0,1962-63,0,3.31,0,0
0,WHL,70,Denver Invaders,4230,34,23,0,0,198,0,0,3,4,44,0,0,0,0,0,1963-64,0,2.81,0,0
0,WHL,64,Victoria Maple Leafs,3835,35,31,0,0,208,0,0,2,4,31,0,0,0,0,0,1964-65,0,3.25,0,0
0,WHL,51,Victoria Maple Leafs,3100,36,18,0,0,160,0,0,4,0,29,0,0,0,0,0,1965-66,0,3.10,0,0
0,CPHL,16,Tulsa Oilers,960,36,5,0,0,43,0,0,3,1,8,0,0,0,0,0,1965-66,0,2.69,0,0
0,CPHL,62,Tulsa Oilers,3732,37,36,0,0,241,0,0,14,1,12,0,0,0,0,0,1966-67,0,3.87,0,0
0,AHL,33,Quebec Aces,1771,38,12,0,0,100,0,0,4,1,15,0,0,0,0,0,1967-68,0,3.39,0,0
0,WHL,12,Vancouver Canucks,580,39,4,0,0,34,0,0,1,0,4,0,0,0,0,0,1968-69,0,3.52,0,0
0,AHL,11,Rochester Americans,577,40,8,0,0,52,0,0,0,0,3,0,0,0,0,0,1969-70,0,5.41,0,0
