bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,saves
0,MJHL,6,Winnipeg Canadians,310,18,4,0,0,29,0,0,0,0,2,0,0,0,0,0,1947-48,0,5.61,0,0
0,QJHL,1,Montreal Jr. Canadiens,60,19,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1948-49,0,4.00,0,0
0,QSHL,13,Quebec Aces,780,20,6,0,0,35,0,0,0,2,7,0,0,0,0,0,1949-50,0,2.69,0,0
0,MMHL,18,Charlottetown Islanders,1142,23,9,0,0,61,0,0,0,1,9,0,0,0,0,0,1952-53,0,3.20,0,0
0,NOHA,4,Sudbury Wolves,250,24,1,0,0,8,0,0,0,0,3,0,0,0,0,0,1953-54,0,1.92,0,0
0,NOHA,7,Sault Ste. Marie Indians,400,25,4,0,0,18,0,0,0,1,3,0,0,0,0,0,1954-55,0,2.70,0,0
0,NOHA,7,Sault Ste. Marie Indians,420,26,4,0,0,22,0,0,0,0,3,0,0,0,0,0,1955-56,0,3.14,0,0
0,QHL,7,Quebec Aces,426,26,4,0,0,20,0,0,0,0,3,0,0,0,0,0,1955-56,0,2.82,0,0
0,QHL,16,Quebec Aces,960,27,3,0,0,48,0,0,0,1,13,0,0,0,0,0,1956-57,0,3.00,0,0
0,AHL,5,Springfield Indians,0,28,2,0,0,0,0,0,0,0,3,0,0,0,0,0,1957-58,0,0,0,0
0,QHL,13,Quebec Aces,827,28,6,0,0,28,0,0,0,2,7,0,0,0,0,0,1957-58,0,2.03,0,0
0,WHL,2,Seattle Totems,119,32,2,0,0,6,0,0,0,0,0,0,0,0,0,0,1961-62,0,3.03,0,0
0,WHL,17,Seattle Totems,1061,33,8,0,0,56,0,0,0,0,9,0,0,0,0,0,1962-63,0,3.17,0,0
0,WHL,3,Denver Invaders,179,34,2,0,0,13,0,0,0,0,1,0,0,0,0,0,1963-64,0,4.36,0,0
0,WHL,10,Victoria Maple Leafs,600,35,5,0,0,25,0,0,0,0,5,0,0,0,0,0,1964-65,0,2.50,0,0
0,CPHL,11,Tulsa Oilers,694,36,7,0,0,47,0,0,0,1,4,0,0,0,0,0,1965-66,0,4.06,0,0
0,AHL,5,Quebec Aces,298,38,2,0,0,18,0,0,0,0,3,0,0,0,0,0,1967-68,0,3.62,0,0
