age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
21,,0.0,0,1,1,NHL,2,0,1977-78,0,3,0,,0,2,,ATF,1
22,,0.0,0,1,-3,NHL,4,0,1978-79,0,4,0,,0,7,,CBH,1
