average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
7:51,0,4,1,0,0,NHL,21,1,0,68,1,30,0,2,0,0,0,1,0,2001-02,DET,2,0,2,0,6.7,283,36,[]
8:39,0,15,2,0,0,NHL,22,6,0,153,7,59,0,6,0,0,0,3,0,2002-03,TOT,6,0,9,0,10.2,441,51,[]
7:03,0,11,2,0,0,NHL,22,5,0,120,7,40,0,5,0,0,0,1,0,2002-03,DET,5,0,6,0,12.5,275,39,[]
13:50,0,4,0,0,0,NHL,22,1,0,33,0,19,0,1,0,0,0,2,0,2002-03,LAK,1,0,3,0,5.3,166,12,[]
11:41,0,28,2,0,0,NHL,23,19,0,0,2,125,0,9,0,0,0,0,0,2003-04,LAK,9,0,19,0,7.2,889,76,[]
13:37,0,39,1,3,0,NHL,25,21,0,0,-5,189,0,11,0,1,0,3,0,2005-06,LAK,15,0,24,0,7.9,1021,75,[]
17:11,0,48,2,1,0,NHL,26,16,0,174,1,249,0,15,0,2,1,13,0,2006-07,TOT,18,0,30,0,7.2,1444,0,"[{'link': '/awards/voting-2007.html#selke', 'name': 'Selke-57'}]"
16:52,0,28,2,1,0,NHL,26,10,0,116,-10,160,0,8,0,1,0,8,0,2006-07,LAK,10,0,18,0,6.3,927,55,"[{'link': '/awards/voting-2007.html#selke', 'name': 'Selke-57'}]"
17:49,0,20,0,0,0,NHL,26,6,0,58,11,89,0,7,0,1,1,5,0,2006-07,NYR,8,0,12,0,9.0,517,29,"[{'link': '/awards/voting-2007.html#selke', 'name': 'Selke-57'}]"
15:50,245,33,4,0,11,NHL,27,15,11,154,6,125,39.3,13,17,2,1,2,18,2007-08,NYR,15,119,18,29,12.0,903,57,"[{'link': '/awards/voting-2008.html#selke', 'name': 'Selke-65'}]"
15:45,182,22,0,0,7,NHL,28,11,9,111,6,99,50.0,6,9,2,0,3,13,2008-09,TOT,8,89,14,16,8.1,646,41,[]
14:59,85,10,0,0,3,NHL,28,4,5,77,2,49,41.7,3,7,0,0,3,7,2008-09,DAL,3,44,7,9,6.1,345,23,[]
16:44,97,12,0,0,4,NHL,28,7,4,34,4,50,66.7,3,2,2,0,0,6,2008-09,NYR,5,45,7,7,10.0,301,18,[]
13:23,234,31,1,0,17,NHL,29,14,4,160,0,139,28.6,8,10,3,0,6,17,2009-10,NYR,11,145,20,13,7.9,923,69,[]
11:14,227,24,1,0,24,NHL,30,20,15,174,-4,137,62.5,3,9,0,0,1,19,2010-11,NYR,3,115,21,19,2.2,854,76,[]
7:01,31,3,1,0,1,NHL,31,0,0,21,2,15,0.0,3,3,0,0,0,4,2011-12,NYR,3,10,0,3,20.0,105,15,[]
