pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Ithaca High Little Red,13,0,17,High-NY,18,1998-99,14,4
0,Ithaca High Little Red,21,0,54,High-NY,24,1999-00,15,33
45,Guelph Storm,22,8,45,OHL,53,2000-01,16,23
56,Guelph Storm,32,4,73,OHL,63,2001-02,17,41
10,United States,3,3,4,WJC-A,7,2001-02,17,1
89,Guelph Storm,42,-9,76,OHL,58,2002-03,18,34
10,United States,2,2,4,WJC-A,7,2002-03,18,2
4,United States,3,1,4,WC-A,9,2003-04,19,1
96,Manchester Monarchs,45,7,74,AHL,79,2004-05,20,29
10,United States,2,0,7,WC-A,7,2005-06,21,5
22,United States,4,2,9,WC-A,7,2007-08,23,5
8,United States,5,0,8,WC-A,9,2008-09,24,3
0,United States,0,2,0,Olympics,6,2009-10,25,0
26,ZSC Lions Zurich,5,0,13,Swiss,16,2012-13,28,8
4,United States,1,2,3,Olympics,6,2013-14,29,2
