average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
10:29,0,5,0,0,0,NHL,19,4,0,16,0,40,0,1,0,0,0,0,0,2003-04,LAK,1,0,4,0,2.5,325,31,[]
13:59,0,28,2,0,0,NHL,21,11,0,80,-10,159,0,8,0,6,0,3,0,2005-06,LAK,14,0,14,0,8.8,1104,79,[]
18:43,0,46,1,0,0,NHL,22,16,0,54,-21,195,0,4,0,13,1,12,0,2006-07,LAK,17,0,29,0,8.7,1516,81,[]
20:18,380,60,4,2,23,NHL,23,15,20,55,-13,219,50.0,19,20,12,2,10,26,2007-08,LAK,33,311,27,62,15.1,1583,78,[]
19:24,516,53,6,0,22,NHL,24,18,25,64,-15,292,46.3,17,29,7,0,11,37,2008-09,LAK,24,285,29,48,8.2,1552,80,"[{'link': '/awards/voting-2009.html#byng', 'name': 'Byng-64'}]"
19:15,440,56,3,0,25,NHL,25,22,17,41,-6,248,43.6,17,22,7,0,10,39,2009-10,LAK,24,283,32,63,9.7,1579,82,[]
19:22,420,57,2,0,29,NHL,26,21,18,67,17,228,48.6,21,19,7,0,8,35,2010-11,LAK,28,300,29,67,12.3,1588,82,"[{'link': '/awards/voting-2011.html#selke', 'name': 'Selke-51'}]"
20:10,396,54,6,1,32,NHL,27,23,17,53,18,214,43.6,12,22,9,2,7,38,2011-12,LAK,22,291,32,53,10.3,1654,82,"[{'link': '/awards/voting-2012.html#selke', 'name': 'Selke-43'}]"
19:30,251,29,1,0,8,NHL,28,6,15,22,6,142,36.6,10,26,8,0,5,17,2012-13,LAK,18,156,11,27,12.7,897,46,[]
15:50,350,27,2,0,12,NHL,29,9,6,66,7,195,31.6,14,13,1,0,3,26,2013-14,LAK,15,246,12,41,7.7,1251,79,[]
16:31,339,27,3,0,23,NHL,30,11,13,26,-17,189,38.2,10,21,1,0,5,27,2014-15,LAK,11,234,16,44,5.8,1354,82,[]
16:10,375,28,0,0,20,NHL,31,15,8,30,-5,218,47.1,9,9,2,1,1,40,2015-16,LAK,11,234,17,31,5.0,1326,82,[]
16:00,326,36,1,1,31,NHL,32,20,2,22,-4,175,40.0,9,3,4,0,2,25,2016-17,LAK,14,190,22,27,8.0,1280,80,[]
