pim,team,assists,plus_minus,points,league,games_played,year,age,goals
2,Spokane Chiefs,1,-1,1,WHL,6,2006-07,19,0
0,Manitoba Moose,0,0,0,AHL,6,2006-07,19,0
2,Manitoba Moose,0,-1,3,AHL,6,2007-08,20,3
2,Manitoba Moose,7,11,17,AHL,20,2008-09,21,10
