pim,team,assists,plus_minus,points,league,games_played,year,age,goals
36,Penticton Panthers,11,0,21,BCHL,59,2002-03,16,10
20,Kelowna Rockets,7,3,9,WHL,54,2003-04,17,2
47,Kelowna Rockets,36,4,40,WHL,72,2004-05,18,4
52,Kelowna Rockets,24,15,30,WHL,51,2005-06,19,6
32,Albany River Rats,26,-10,33,AHL,63,2006-07,20,7
4,Lake Erie Monsters,1,-10,2,AHL,5,2007-08,21,1
16,Lake Erie Monsters,12,7,17,AHL,28,2008-09,22,5
0,Canada,3,-1,3,WC-A,7,2009-10,23,0
44,Syracuse Crunch,23,1,29,AHL,57,2011-12,25,6
30,MODO Hockey Ornskoldsvik,25,0,32,Sweden,46,2012-13,26,7
16,MODO Hockey,24,-4,28,SHL,45,2013-14,27,4
10,Rockford IceHogs,18,6,20,AHL,54,2014-15,28,2
