pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Kelowna Rockets,0,0,0,WHL,17,2003-04,17,0
0,Kelowna Rockets,0,0,0,M-Cup,1,2003-04,17,0
12,Kelowna Rockets,13,3,13,WHL,24,2004-05,18,0
2,Kelowna Rockets,1,0,1,M-Cup,3,2004-05,18,0
8,Kelowna Rockets,6,-2,6,WHL,12,2005-06,19,0
6,Albany River Rats,2,-1,2,AHL,5,2006-07,20,0
0,Syracuse Crunch,1,0,1,AHL,4,2011-12,25,0
0,MODO Hockey Ornskoldsvik,4,0,5,Sweden,5,2012-13,26,1
-2,MODO Hockey,0,0,0,SHL,2,2013-14,27,0
