assists,team,goals,year,games_played,points,pim,age,plus_minus,league
9,Calgary Centennials,1,1973-74,14,10,34,17,0,WCJHL
0,Tulsa Oilers,0,1976-77,6,0,6,20,0,CHL
3,Tulsa Oilers,0,1977-78,7,3,19,21,0,CHL
