giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,17,0,19,0,0,22,8,0,2,,WIN,0,0,[],13.6,1,5,0,3,0,0,1991-92,0,,2,28,0,3
0,NHL,83,2,20,0,0,199,51,0,6,,WIN,0,0,[],14.1,16,23,-13,28,0,0,1992-93,0,,12,201,0,17
0,NHL,84,3,21,0,0,218,81,0,16,,WIN,0,0,"[{'link': '/awards/voting-1994.html#AS', 'name': 'AS-5'}]",18.8,16,40,-12,41,0,3,1993-94,0,,22,255,1,23
0,NHL,48,2,22,0,0,129,51,0,10,,WIN,0,0,"[{'link': '/awards/nhl_all_star.html#1995', 'name': None}]",17.1,13,29,-4,22,0,2,1994-95,0,,7,152,3,16
0,NHL,76,6,23,0,0,249,98,0,21,,WIN,0,0,"[{'link': '/awards/voting-1996.html#AS', 'name': 'AS-3'}, {'link': '/awards/voting-1996.html#AS', 'name': 'AS-6'}, {'link': '/awards/voting-1996.html#hart', 'name': 'Hart-14'}, {'link': '/awards/voting-1996.html#selke', 'name': 'Selke-17'}]",20.1,28,48,11,50,0,2,1995-96,0,,20,156,1,26
0,NHL,81,7,24,0,0,296,86,0,10,,PHX,0,0,"[{'link': '/awards/voting-1997.html#AS', 'name': 'AS-3'}, {'link': '/awards/voting-1997.html#hart', 'name': 'Hart-10'}]",17.6,0,34,-1,0,0,2,1996-97,0,,9,228,0,24
0,NHL,69,8,25,0,0,232,66,0,10,,PHX,0,0,"[{'link': '/awards/nhl_all_star.html#1998', 'name': None}]",17.2,29,26,9,40,0,0,1997-98,0,,11,147,1,15
0,NHL,68,7,26,0,0,258,68,0,6,1427,PHX,0,0,"[{'link': '/awards/voting-1999.html#AS', 'name': 'AS-5'}]",14.0,23,32,22,36,0,2,1998-99,0,20:59,11,151,2,24
0,NHL,50,1,27,0,0,183,43,0,3,967,PHX,0,0,[],12.0,16,21,7,22,0,1,1999-00,0,19:21,5,82,3,15
0,NHL,76,5,28,0,0,271,79,0,13,1527,TOT,0,0,"[{'link': '/awards/voting-2001.html#AS', 'name': 'AS-4'}]",12.9,18,44,3,35,0,0,2000-01,0,20:06,17,122,1,30
0,NHL,64,4,28,0,0,230,71,0,12,1291,PHX,0,0,"[{'link': '/awards/voting-2001.html#AS', 'name': 'AS-4'}]",12.6,14,42,6,29,0,0,2000-01,0,20:11,15,108,1,29
0,NHL,12,1,28,0,0,41,8,0,1,236,STL,0,0,"[{'link': '/awards/voting-2001.html#AS', 'name': 'AS-4'}]",14.6,4,2,-3,6,0,0,2000-01,0,19:39,2,14,0,1
0,NHL,73,7,29,0,0,244,75,0,8,1433,STL,0,0,"[{'link': '/awards/voting-2002.html#AS', 'name': 'AS-4'}]",15.6,25,37,21,38,0,0,2001-02,0,19:38,13,117,0,29
0,NHL,56,5,30,0,0,185,55,0,8,1079,STL,0,0,"[{'link': '/awards/voting-2003.html#AS', 'name': 'AS-15'}]",16.8,17,24,1,31,0,0,2002-03,0,19:16,14,139,0,16
0,NHL,75,8,31,0,0,233,71,0,14,1474,STL,0,0,"[{'link': '/awards/voting-2004.html#AS', 'name': 'AS-6'}]",14.2,15,38,8,33,0,0,2003-04,0,19:39,18,83,0,24
0,NHL,41,1,33,0,0,133,36,0,6,798,STL,0,0,[],11.3,5,21,-15,15,0,0,2005-06,0,19:27,10,46,0,15
0,NHL,79,4,34,0,0,196,58,0,9,1382,TOT,0,0,"[{'link': '/awards/voting-2007.html#selke', 'name': 'Selke-41'}]",13.8,17,31,11,27,0,0,2006-07,0,17:29,10,126,1,21
0,NHL,61,1,34,0,0,160,43,0,5,1063,STL,0,0,"[{'link': '/awards/voting-2007.html#selke', 'name': 'Selke-41'}]",12.5,12,23,3,20,0,0,2006-07,0,17:26,8,92,0,18
0,NHL,18,3,34,0,0,36,15,0,4,318,ATL,0,0,"[{'link': '/awards/voting-2007.html#selke', 'name': 'Selke-41'}]",19.4,5,8,8,7,0,0,2006-07,0,17:41,2,34,1,3
33,NHL,79,1,35,566,298,177,58,92,7,1331,STL,32,49.4,[],15.3,14,31,-2,27,552,1,2007-08,17,16:51,12,69,0,24
34,NHL,79,4,36,446,295,185,49,122,7,1340,STL,19,51.4,[],13.5,11,24,-11,25,472,0,2008-09,23,16:57,14,61,0,17
30,NHL,67,1,37,306,194,120,32,98,5,905,STL,11,56.0,[],10.8,8,19,-2,13,389,0,2009-10,13,13:30,5,56,1,13
