age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
19,,21.4,3,0,-3,NHL,7,0,1991-92,0,14,3,,0,30,,WIN,3
20,,23.5,3,0,-5,NHL,6,0,1992-93,0,17,4,,1,14,,WIN,4
23,,6.3,1,2,0,NHL,6,0,1995-96,0,16,1,,0,22,,WIN,3
24,,16.2,4,0,2,NHL,7,0,1996-97,0,37,6,,2,7,,PHX,6
25,,12.5,3,3,-1,NHL,6,0,1997-98,0,24,3,,0,10,,PHX,6
26,,4.5,0,3,-4,NHL,7,0,1998-99,0,22,1,176,1,13,,PHX,4
27,,9.1,0,1,-4,NHL,5,0,1999-00,0,11,1,94,1,4,,PHX,2
28,,4.8,0,7,0,NHL,15,0,2000-01,1,42,2,289,2,20,,STL,9
29,,14.3,4,5,1,NHL,10,0,2001-02,0,35,5,194,1,18,,STL,10
30,,5.3,1,3,-1,NHL,7,0,2002-03,0,19,1,136,0,14,,STL,4
31,,0.0,0,2,-1,NHL,5,0,2003-04,0,12,0,97,0,10,,STL,2
34,,9.1,1,2,2,NHL,4,0,2006-07,0,11,1,66,0,12,,ATL,3
36,,0.0,0,0,-1,NHL,4,0,2008-09,0,7,0,74,0,2,9,STL,0
