year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1926-27,18,25,24,10,0,NOHA,11,North Bay Trappers,35
1927-28,19,16,18,1,0,Can-Pro,28,Windsor Hornets,17
1928-29,20,17,26,7,0,Can-Pro,37,Kitchener Flying Dutchmen,24
1929-30,21,11,36,6,0,IHL,44,London Panthers,17
1930-31,22,20,12,12,0,IHL,44,2 Teams,32
1930-31,22,2,0,0,0,IHL,3,London Tecumsehs,2
1930-31,22,18,12,12,0,IHL,41,Syracuse Stars,30
1931-32,23,12,18,5,0,IHL,43,Syracuse Stars,17
1932-33,24,21,38,14,0,AHA,43,St. Louis Flyers,35
1933-34,25,21,22,9,0,AHA,48,St. Louis Flyers,30
1934-35,26,34,8,19,0,AHA,47,St. Louis Flyers,53
1935-36,27,22,38,20,0,AHA,48,St. Louis Flyers,42
1936-37,28,12,4,12,0,AHA,16,St. Louis Flyers,24
1937-38,29,8,9,13,0,AHA,25,St. Louis Flyers,21
1938-39,30,12,16,18,0,AHA,34,Tulsa Oilers,30
1939-40,31,21,14,27,0,AHA,46,Tulsa Oilers,48
1940-41,32,12,17,21,0,AHA,48,Tulsa Oilers,33
1941-42,33,22,6,29,0,AHA,49,Dallas Texans,51
1942-43,34,6,4,19,0,AHL,34,2 Teams,25
1942-43,34,0,0,1,0,AHL,5,Hershey Bears,1
1942-43,34,6,4,18,0,AHL,29,Pittsburgh Hornets,24
1943-44,35,0,0,1,0,NBHL,1,Sudbury Open Pit Miners,1
1947-48,39,19,0,22,0,NBHL,14,North Bay Black Hawks,41
1948-49,40,4,0,2,0,NBHL,8,North Bay Black Hawks,6
