pim,team,assists,plus_minus,points,league,games_played,year,age,goals
10,Abitibi Forestiers,4,0,6,QAAA,27,1990-91,15,2
36,Abitibi Forestiers,32,0,60,QAAA,42,1991-92,16,28
30,Drummondville Voltigeurs,34,0,50,QMJHL,65,1992-93,17,16
82,Granby Bisons,32,0,74,QMJHL,63,1993-94,18,42
55,Granby Bisons,73,0,110,QMJHL,60,1994-95,19,37
74,Hampton Roads Admirals,62,0,86,ECHL,62,1995-96,20,24
0,Cleveland Lumberjacks,0,0,0,IHL,2,1995-96,20,0
38,Cleveland Lumberjacks,16,0,25,IHL,57,1996-97,21,9
57,2 Teams,15,-11,23,AHL,60,1997-98,22,8
57,Syracuse Crunch,14,-11,20,AHL,55,1997-98,22,6
0,Hershey Bears,1,0,3,AHL,5,1997-98,22,2
58,Hershey Bears,39,-2,69,AHL,64,1998-99,23,30
56,Hershey Bears,38,3,80,AHL,58,1999-00,24,42
8,HC Geneve-Servette,1,0,3,Swiss,6,2004-05,29,2
50,HC Geneve-Servette,29,0,50,Swiss,40,2006-07,31,21
65,HC Geneve-Servette,35,0,62,Swiss,47,2007-08,32,27
61,HC Geneve-Servette,28,0,42,Swiss,36,2008-09,33,14
62,HC Fribourg-Gotteron,21,0,41,Swiss,49,2009-10,34,20
12,HC Fribourg-Gotteron,17,0,24,Swiss,31,2010-11,35,7
59,Hamburg Freezers,20,0,31,Germany,46,2011-12,36,11
