pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,North Delta Flyers,17,0,26,PIJHL,44,2004-05,15,9
0,Surrey Eagles,0,0,1,BCHL,3,2004-05,15,1
8,Saskatoon Blades,1,1,2,WHL,9,2004-05,15,1
57,Saskatoon Blades,6,-3,12,WHL,63,2005-06,16,6
148,Saskatoon Blades,17,-20,30,WHL,65,2006-07,17,13
10,Canada,1,3,3,WJ18-A,6,2006-07,17,2
97,Saskatoon Blades,23,-4,47,WHL,58,2007-08,18,24
4,Houston Aeros,7,0,8,AHL,11,2007-08,18,1
6,Canada,0,1,1,WJC-A,7,2007-08,18,1
73,Houston Aeros,13,-6,20,AHL,72,2009-10,20,7
82,Houston Aeros,15,2,26,AHL,64,2010-11,21,11
