assists,team,goals,year,games_played,points,pim,age,plus_minus,league
21,Fredericton Red Wings,17,1964-65,14,38,0,14,0,NBAHA
22,Fredericton Hawks,33,1965-66,25,55,0,15,0,NBAHA
51,Halifax Jr. Canadiens,23,1966-67,51,74,50,16,0,MJrHL
4,Fredericton Jr. Red Wings,2,1967-68,4,6,2,17,0,NBJHL
8,Fredericton Jr. Red Wings,2,1967-68,6,10,34,17,0,SNBHL
28,Hamilton Red Wings,23,1968-69,49,51,30,18,0,OHA-Jr.
34,Hamilton Red Wings,26,1969-70,54,60,39,19,0,OHA-Jr.
54,Cleveland Barons,41,1971-72,73,95,72,21,0,AHL
12,Kansas City Blues,4,1976-77,15,16,4,26,0,CHL
17,Philadelphia Firebirds,10,1977-78,71,27,31,27,0,AHL
