average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
12:05,0,1,0,0,0,NHL,22,0,0,8,2,5,0,0,0,0,0,1,0,2005-06,CGY,0,0,1,0,0.0,85,7,[]
13:27,0,15,2,0,0,NHL,23,6,0,36,7,49,0,4,0,3,0,2,0,2006-07,CGY,7,0,8,0,14.3,645,48,[]
16:13,177,19,0,0,38,NHL,25,13,0,59,2,82,0,0,0,2,0,4,20,2008-09,CGY,2,54,17,10,2.4,940,58,[]
20:50,255,30,1,0,124,NHL,26,10,0,81,17,111,0,6,0,5,0,9,32,2009-10,CGY,11,151,19,47,9.9,1709,82,[]
23:08,388,43,1,0,193,NHL,27,15,0,67,-8,165,0,3,0,5,0,20,25,2010-11,CGY,8,140,35,42,4.8,1898,82,[]
23:01,271,27,0,0,127,NHL,28,12,0,75,0,125,0,4,0,5,1,5,26,2011-12,CGY,9,84,18,51,7.2,1404,61,[]
23:10,148,15,1,1,93,NHL,29,8,0,40,-7,58,0,2,0,1,1,2,34,2012-13,CGY,4,65,11,31,6.9,1089,47,[]
25:14,381,47,2,0,103,NHL,30,17,0,63,12,180,0,7,0,7,3,13,39,2013-14,CGY,14,73,33,43,7.8,1615,64,"[{'link': '/awards/voting-2014.html#AS', 'name': 'AS-11'}, {'link': '/awards/voting-2014.html#norris', 'name': 'Norris-10'}]"
25:10,357,48,2,1,128,NHL,31,25,0,37,13,157,0,8,0,2,0,12,35,2014-15,CGY,11,59,37,51,7.0,1536,61,"[{'link': '/awards/voting-2015.html#AS', 'name': 'AS-6'}, {'link': '/awards/voting-2015.html#norris', 'name': 'Norris-6'}]"
24:47,423,56,2,1,193,NHL,32,23,0,54,-5,212,0,11,0,9,2,10,45,2015-16,CGY,21,65,35,68,9.9,2032,82,"[{'link': '/awards/voting-2016.html#AS', 'name': 'AS-13'}, {'link': '/awards/voting-2016.html#byng', 'name': 'Byng-38'}, {'link': '/awards/voting-2016.html#norris', 'name': 'Norris-13'}]"
23:35,356,39,4,2,184,NHL,33,15,0,59,22,151,0,7,0,3,1,11,45,2016-17,CGY,12,78,27,43,7.9,1910,81,"[{'link': '/awards/voting-2017.html#AS', 'name': 'AS-9'}, {'link': '/awards/voting-2017.html#norris', 'name': 'Norris-8'}]"
