year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1995-96,17,0,0,0,0,Swiss,10,Zurcher SC,0
1995-96,17,0,4,2,0,EJC-A,5,Switzerland,2
1996-97,18,19,0,11,0,Swiss-Jr.,34,GC Zurich/SC Kusnacht Jr.,30
1996-97,18,0,2,1,0,Swiss,11,Zurcher SC,1
1997-98,19,9,32,3,0,Swiss-Jr.,13,GC Zurich/SC Kusnacht Jr.,12
1997-98,19,3,2,1,0,WJC-A,7,Switzerland,4
1997-98,19,5,22,4,0,Swiss,35,ZSC Lions Zurich,9
1998-99,20,2,18,4,0,Swiss,38,HC Ambri-Piotta,6
1998-99,20,1,2,2,0,Swiss-2,4,HC Sierre,3
1999-00,21,7,24,7,0,Swiss,45,HC Ambri-Piotta,14
1999-00,21,0,0,0,0,Nat-Tm,8,Switzerland,0
1999-00,21,2,0,2,3,WC-A,7,Switzerland,4
2000-01,22,8,40,19,-12,IHL,67,Detroit Vipers,27
2000-01,22,0,2,0,0,Nat-Tm,8,Switzerland,0
2000-01,22,0,4,1,1,WC-A,6,Switzerland,1
2001-02,23,0,4,1,0,AHL,3,Springfield Falcons,1
2001-02,23,3,24,4,0,Swiss,26,SC Bern,7
2001-02,23,0,2,0,0,WC-A,6,Switzerland,0
2002-03,24,4,63,16,0,Swiss,38,SC Bern,20
2003-04,25,12,107,21,0,Swiss,46,SC Bern,33
2003-04,25,1,20,3,3,WC-A,7,Switzerland,4
2004-05,26,4,59,9,0,Swiss,32,SC Bern,13
2004-05,26,2,4,0,0,Oly-Q,3,Switzerland,2
2004-05,26,1,10,0,0,WC-A,6,Switzerland,1
2005-06,27,5,103,12,0,Swiss,39,SC Bern,17
2005-06,27,1,8,0,-3,Olympics,5,Switzerland,1
2006-07,28,4,60,11,0,Swiss,41,SC Bern,15
2007-08,29,4,28,11,0,Swiss,47,SC Bern,15
2007-08,29,0,4,0,1,WC-A,7,Switzerland,0
2008-09,30,3,44,9,0,Swiss,49,SC Bern,12
2008-09,30,0,4,0,-1,WC-A,6,Switzerland,0
2009-10,31,1,12,1,0,Swiss,10,SC Bern,2
2010-11,32,4,83,7,0,Swiss,47,ZSC Lions Zurich,11
2011-12,33,0,10,2,0,Swiss,36,ZSC Lions Zurich,2
