pim,team,assists,plus_minus,points,league,games_played,year,age,goals
2,University of Minnesota,2,0,4,WCHA,18,1979-80,18,2
34,University of Minnesota,13,0,25,WCHA,35,1980-81,19,12
24,University of Minnesota,14,0,43,WCHA,36,1981-82,20,29
30,University of Minnesota,48,0,91,WCHA,44,1982-83,21,43
28,United States,20,0,51,Nat-Tm,54,1983-84,22,31
6,United States,1,0,4,Olympics,6,1983-84,22,3
6,Salt Lake Golden Eagles,8,0,18,CHL,15,1983-84,22,10
2,Springfield Indians,3,0,5,AHL,5,1984-85,23,2
7,Springfield Indians,4,0,10,AHL,11,1986-87,25,6
4,Kalamazoo Wings,0,0,5,IHL,4,1988-89,27,5
40,New Haven Nighthawks,21,0,66,AHL,47,1989-90,28,45
2,Phoenix Roadrunners,2,0,9,IHL,3,1990-91,29,7
12,Phoenix Roadrunners,14,0,28,IHL,28,1991-92,30,14
4,Phoenix Roadrunners,4,0,9,IHL,7,1992-93,31,5
