pim,team,assists,plus_minus,points,league,games_played,year,age,goals
10,Montreal Canadian Rubber,0,0,1,MCHL,3,1908-09,18,1
0,New York Wanderers,0,0,7,USAHA,8,1909-10,19,7
27,Renfrew Hockey Club,0,0,5,NHA,12,1910-11,20,5
40,Montreal Wanderers,0,0,9,NHA,18,1911-12,21,9
10,NHA All-Stars,0,0,1,Exhib.,3,1911-12,21,1
46,Montreal Wanderers,0,0,12,NHA,19,1912-13,22,12
17,Montreal Wanderers,8,0,20,NHA,20,1913-14,23,12
51,Montreal Wanderers,12,0,33,NHA,19,1914-15,24,21
22,Montreal Wanderers,4,0,13,NHA,8,1915-16,25,9
62,Montreal Wanderers,9,0,25,NHA,19,1916-17,26,16
0,Newark Bulldogs,0,0,0,Can-Am,3,1928-29,38,0
