year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1992-93,19,1,33,0,0,QMJHL,2,St-Jean Lynx,1
1993-94,20,1,23,3,0,ECHL,9,Wheeling Thunderbirds,4
1996-97,23,0,0,0,0,AHL,1,Worcester IceCats,0
1997-98,24,1,38,10,0,ECHL,15,Wheeling Nailers,11
1998-99,25,4,30,7,0,AHL,19,Providence Bruins,11
2000-01,27,3,64,2,0,AHL,17,Providence Bruins,5
2002-03,29,0,4,0,0,ECHL,4,Pensacola Ice Pilots,0
2003-04,30,0,64,4,-1,AHL,24,Wilkes-Barre Penguins,4
2004-05,31,1,8,1,0,Germany,5,Kolner Haie,2
