year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1990-91,17,6,62,8,0,ON-Jr.A,20,Hawkesbury Hawks,14
1990-91,17,4,73,13,0,QMJHL,26,Beauport Harfangs,17
1991-92,18,20,159,37,0,QMJHL,70,St-Jean Lynx,57
1992-93,19,31,117,36,0,QMJHL,70,St-Jean Lynx,67
1993-94,20,12,75,11,0,ECHL,42,Wheeling Thunderbirds,23
1993-94,20,4,28,6,0,AHL,22,Fredericton Canadiens,10
1994-95,21,0,0,0,0,AHL,2,Worcester IceCats,0
1994-95,21,28,349,39,0,ECHL,66,2 Teams,67
1994-95,21,13,168,22,0,ECHL,33,Toledo Storm,35
1994-95,21,15,181,17,0,ECHL,33,Raleigh IceCaps,32
1995-96,22,3,26,10,0,AHL,17,Worcester IceCats,13
1995-96,22,1,9,0,0,IHL,2,Houston Aeros,1
1995-96,22,9,176,24,0,ECHL,43,2 Teams,33
1995-96,22,4,89,17,0,ECHL,25,Johnstown Chiefs,21
1995-96,22,5,87,7,0,ECHL,18,Birmingham Bulls,12
1996-97,23,8,88,16,0,AHL,30,Worcester IceCats,24
1997-98,24,26,276,29,0,ECHL,58,Wheeling Nailers,55
1998-99,25,15,166,15,0,AHL,64,Providence Bruins,30
1999-00,26,3,45,3,-4,AHL,18,Providence Bruins,6
2000-01,27,10,205,7,4,AHL,57,Providence Bruins,17
2001-02,28,5,4,13,0,QSPHL,14,St-Georges Garaga,18
2002-03,29,16,178,27,-8,ECHL,59,2 Teams,43
2002-03,29,13,104,17,-10,ECHL,44,Baton Rouge Kingfish,30
2002-03,29,3,74,10,2,ECHL,15,Pensacola Ice Pilots,13
2003-04,30,10,105,14,-3,AHL,77,Wilkes-Barre Penguins,24
2004-05,31,1,4,2,0,Germany,9,Kolner Haie,3
