shots_againist,good_start_precentages,ties,saves,minutes,games_played,assists,year,goals,wins,goals_allowed_average,league,games_started,goals_allowed,goals_allowed_precentage,goals_saved_aboved_average,loses,good_starts,saves_percentage,age,pim,shutouts,points,bad_start,team
0,0,0,0,620,11,0,1996-97,0,0,2.61,Austria,0,27,0,0,0,0,0,21,0,0,0,0,VEU Feldkirch
114,0,0,106,205,3,0,2001-02,0,1,2.34,AHL,0,8,0,0,2,0,.930,26,0,0,0,0,Worcester IceCats
0,0,0,0,169,3,0,2004-05,0,0,4.26,Austria,0,12,0,0,3,0,0,29,4,0,0,0,EC VSV Villach
0,0,0,0,0,10,0,2009-10,0,0,0,Austria,0,3,0,0,0,0,0,34,0,0,0,0,EC Red Bull Salzburg
0,0,0,0,0,16,0,2010-11,0,0,0,Austria,0,0,0,0,0,0,0,35,0,0,0,0,EC Red Bull Salzburg
