shots_againist,good_start_precentages,ties,saves,minutes,games_played,assists,year,goals,wins,goals_allowed_average,league,games_started,goals_allowed,goals_allowed_precentage,goals_saved_aboved_average,loses,good_starts,saves_percentage,age,pim,shutouts,points,won,bad_start,team
8,0,0,8,18,1,0,2003-04,0,0,0.00,NHL,0,0,0,0,0,0,1.000,28,0,0,0,,0,STL
