even_strength_goals,assists,team,goals,pim,age,game_winning_goals,total_ice_time,league,shorthanded_goals,shots,average_ice_time,year,games_played,shotsPercentage,win,power_play_goals,points,plus_minus
1,1,PHI,1,25,21,0,,NHL,0,13,,1976-77,10,7.7,,0,2,-2
1,4,PHI,1,26,22,0,,NHL,0,18,,1977-78,12,5.6,,0,5,-7
1,5,PHI,1,22,23,0,,NHL,0,10,,1978-79,8,10.0,,0,6,6
7,10,PHI,10,47,24,1,,NHL,0,41,,1979-80,18,24.4,,3,20,15
3,9,PHI,5,49,25,1,,NHL,0,19,,1980-81,12,26.3,,2,14,6
1,2,PHI,1,6,26,0,,NHL,0,14,,1981-82,4,7.1,,0,3,-1
0,0,PHI,0,6,27,0,,NHL,0,5,,1982-83,3,0.0,,0,0,-2
0,1,MNS,0,6,28,0,,NHL,0,8,,1983-84,12,0.0,,0,1,0
0,0,MNS,0,8,29,0,,NHL,0,1,,1984-85,3,0.0,,0,0,0
