year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1974-75,17,9,41,16,0,OMJHL,58,Kingston Canadians,25
1975-76,18,6,20,5,0,OMJHL,26,Kingston Canadians,11
1976-77,19,20,73,31,0,OMJHL,64,Kingston Canadians,51
1977-78,20,18,34,11,0,CHL,55,Kansas City Red Wings,29
1978-79,21,17,16,20,0,CHL,44,Kansas City Red Wings,37
1979-80,22,1,8,2,0,AHL,18,Adirondack Red Wings,3
1979-80,22,24,39,44,0,IHL,56,Kalamazoo Wings,68
1980-81,23,54,70,55,0,IHL,82,Kalamazoo Wings,109
1981-82,24,52,0,33,0,Swiss-2,38,EHC Dubendorf,85
1982-83,25,37,0,39,0,Swiss-2,38,EHC Dubendorf,76
1983-84,26,43,0,38,0,Swiss-2,38,EHC Dubendorf,81
1984-85,27,45,0,60,0,Swiss-2,38,EHC Dubendorf,105
1985-86,28,19,0,20,0,Swiss,35,Zurcher SC,39
1987-88,30,22,0,13,0,Swiss-2,38,EHC Uzwil,35
