age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
18,,0,0,1,0,NHL,5,0,1943-44,0,0,1,,0,4,,TOR,2
19,SC,0,0,2,0,NHL,13,0,1944-45,0,0,0,,0,2,,TOR,9
21,SC,0,0,5,0,NHL,0,0,1946-47,0,0,4,,0,4,,TOR,9
22,SC,0,0,6,0,NHL,9,0,1947-48,0,0,0,,0,0,,TOR,0
23,SC,0,0,0,0,NHL,9,0,1948-49,0,0,2,,0,2,,TOR,8
24,,0,0,2,0,NHL,7,0,1949-50,0,0,1,,0,8,,TOR,3
25,SC,0,0,5,0,NHL,0,0,1950-51,0,0,4,,0,6,,TOR,9
26,,0,0,0,0,NHL,4,0,1951-52,0,0,0,,0,4,,TOR,0
28,,0,0,1,0,NHL,5,0,1953-54,0,0,1,,0,2,,TOR,2
29,,0,0,3,0,NHL,4,0,1954-55,0,0,1,,0,0,,TOR,4
